timestep,episode,reward,length,mean_reward_10ep
77418,5301,26.993,30,24.994
77448,5302,24.182,30,26.366
77472,5303,22.21,24,25.766
77502,5304,27.378,30,25.731
77524,5305,20.215,22,25.178
77554,5306,28.841,30,25.114
77563,5307,7.546,9,22.951
77593,5308,28.843,30,23.054
77623,5309,28.044,30,23.51
77641,5310,15.033,18,22.928
77655,5311,12.082,14,21.437
77668,5312,9.887,13,20.008
77698,5313,28.176,30,20.604
77728,5314,28.076,30,20.674
77758,5315,28.442,30,21.497
77764,5316,4.779,6,19.091
77794,5317,24.945,30,20.831
77824,5318,28.808,30,20.827
77854,5319,29.343,30,20.957
77884,5320,28.876,30,22.341
77914,5321,28.908,30,24.024
77944,5322,26.384,30,25.674
77955,5323,9.712,11,23.827
77962,5324,5.679,7,21.587
77992,5325,28.343,30,21.578
78022,5326,28.01,30,23.901
78052,5327,25.177,30,23.924
78065,5328,10.812,13,22.124
78095,5329,28.775,30,22.067
78125,5330,28.21,30,22.001
78132,5331,5.8,7,19.69
78135,5332,1.946,3,17.246
78165,5333,28.796,30,19.155
78172,5334,5.464,7,19.133
78202,5335,25.463,30,18.845
78205,5336,2.085,3,16.253
78210,5337,3.351,5,14.07
78223,5338,11.479,13,14.137
78238,5339,13.211,15,12.58
78243,5340,4.013,5,10.161
78255,5341,10.498,12,10.631
78272,5342,15.2,17,11.956
78302,5343,26.183,30,11.695
78314,5344,9.952,12,12.143
78344,5345,27.076,30,12.305
78374,5346,27.941,30,14.89
78404,5347,26.616,30,17.217
78432,5348,23.353,28,18.404
78462,5349,29.043,30,19.987
78481,5350,14.482,19,21.034
78511,5351,23.72,30,22.357
78523,5352,10.744,12,21.911
78553,5353,25.919,30,21.885
78583,5354,27.784,30,23.668
78612,5355,26.347,29,23.595
78617,5356,3.712,5,21.172
78647,5357,28.178,30,21.328
78650,5358,1.88,3,19.181
78661,5359,9.564,11,17.233
78684,5360,21.076,23,17.892
78714,5361,28.775,30,18.398
78744,5362,28.463,30,20.17
78774,5363,27.946,30,20.372
78804,5364,28.193,30,20.413
78834,5365,26.146,30,20.393
78843,5366,7.846,9,20.807
78873,5367,28.585,30,20.847
78884,5368,9.612,11,21.621
78914,5369,28.042,30,23.468
78935,5370,18.551,21,23.216
78965,5371,29.243,30,23.263
78983,5372,16.545,18,22.071
79013,5373,29.195,30,22.196
79025,5374,10.83,12,20.459
79055,5375,28.844,30,20.729
79071,5376,13.397,16,21.284
79101,5377,29.076,30,21.333
79131,5378,27.478,30,23.12
79153,5379,20.079,22,22.324
79183,5380,22.486,30,22.717
79195,5381,10.665,12,20.859
79203,5382,6.564,8,19.861
79233,5383,23.217,30,19.264
79260,5384,21.948,27,20.375
79290,5385,27.15,30,20.206
79320,5386,25.218,30,21.388
79350,5387,28.309,30,21.311
79371,5388,18.716,21,20.435
79401,5389,26.895,30,21.117
79431,5390,28.178,30,21.686
79461,5391,29.176,30,23.537
79490,5392,27.009,29,25.582
79493,5393,2.018,3,23.462
79496,5394,1.782,3,21.445
79526,5395,27.557,30,21.486
79556,5396,27.18,30,21.682
79586,5397,28.795,30,21.731
79611,5398,22.608,25,22.12
79620,5399,7.518,9,20.182
79650,5400,27.518,30,20.116
79658,5401,6.711,8,17.87
79666,5402,6.811,8,15.85
79677,5403,9.479,11,16.596
79680,5404,2.013,3,16.619
79688,5405,6.512,8,14.515
79700,5406,11.212,12,12.918
79730,5407,25.18,30,12.556
79760,5408,27.611,30,13.057
79790,5409,27.585,30,15.063
79795,5410,3.746,5,12.686
79825,5411,28.642,30,14.879
79827,5412,1.28,2,14.326
79857,5413,26.28,30,16.006
79865,5414,6.967,8,16.501
79892,5415,25.444,27,18.395
79922,5416,26.284,30,19.902
79924,5417,1.28,2,17.512
79954,5418,27.974,30,17.548
79979,5419,22.344,25,17.024
80003,5420,22.344,24,18.884
80010,5421,6.153,7,16.635
80016,5422,4.597,6,16.967
80046,5423,29.04,30,17.243
80053,5424,5.532,7,17.099
80083,5425,29.108,30,17.466
80113,5426,25.652,30,17.402
80143,5427,28.677,30,20.142
80159,5428,14.18,16,18.763
80188,5429,25.778,29,19.106
80218,5430,23.919,30,19.264
80248,5431,27.944,30,21.443
80274,5432,23.91,26,23.374
80304,5433,28.81,30,23.351
80310,5434,5.079,6,23.306
80339,5435,22.965,29,22.691
80369,5436,28.914,30,23.018
80399,5437,27.61,30,22.911
80429,5438,27.184,30,24.211
80459,5439,28.575,30,24.491
80489,5440,26.217,30,24.721
80519,5441,28.375,30,24.764
80549,5442,28.878,30,25.261
80555,5443,4.02,6,22.782
80573,5444,15.927,18,23.866
80603,5445,29.043,30,24.474
80633,5446,27.648,30,24.348
80638,5447,3.713,5,21.958
80662,5448,21.998,24,21.439
80683,5449,19.511,21,20.533
80713,5450,28.978,30,20.809
80743,5451,25.012,30,20.473
80773,5452,28.477,30,20.433
80803,5453,28.31,30,22.862
80830,5454,25.545,27,23.823
80836,5455,4.946,6,21.414
80859,5456,21.177,23,20.767
80889,5457,29.143,30,23.31
80899,5458,9.078,10,22.018
80923,5459,21.91,24,22.257
80934,5460,9.846,11,20.344
80964,5461,27.941,30,20.637
80994,5462,28.362,30,20.626
81011,5463,15.711,17,19.366
81041,5464,28.944,30,19.706
81050,5465,7.479,9,19.959
81080,5466,29.41,30,20.782
81092,5467,10.33,12,18.901
81122,5468,28.876,30,20.881
81134,5469,10.845,12,19.774
81144,5470,8.151,10,19.605
81174,5471,29.31,30,19.742
81198,5472,22.011,24,19.107
81228,5473,28.875,30,20.423
81258,5474,28.544,30,20.383
81261,5475,1.946,3,19.83
81267,5476,4.813,6,17.37
81297,5477,29.011,30,19.238
81327,5478,28.877,30,19.238
81335,5479,6.631,8,18.817
81361,5480,24.277,26,20.429
81363,5481,1.213,2,17.62
81393,5482,29.309,30,18.35
81412,5483,17.611,19,17.223
81425,5484,11.577,13,15.526
81455,5485,29.677,30,18.299
81485,5486,26.664,30,20.485
81500,5487,13.512,15,18.935
81530,5488,29.745,30,19.021
81554,5489,22.577,24,20.616
81580,5490,23.948,26,20.583
81610,5491,28.676,30,23.329
81623,5492,11.231,13,21.522
81652,5493,26.848,29,22.445
81654,5494,1.118,2,21.4
81684,5495,28.741,30,21.306
81714,5496,24.362,30,21.076
81744,5497,24.285,30,22.153
81755,5498,8.865,11,20.065
81782,5499,23.978,27,20.205
81785,5500,1.848,3,17.995
81815,5501,26.484,30,17.776
81845,5502,28.442,30,19.497
81875,5503,27.009,30,19.513
81905,5504,27.807,30,22.182
81912,5505,5.912,7,19.899
81929,5506,15.895,17,19.053
81937,5507,6.581,8,17.282
81967,5508,29.51,30,19.347
81997,5509,27.385,30,19.687
82027,5510,29.431,30,22.446
82047,5511,18.81,20,21.678
82055,5512,6.912,8,19.525
82058,5513,1.98,3,17.022
82081,5514,21.478,23,16.389
82111,5515,29.276,30,18.726
82141,5516,28.976,30,20.034
82171,5517,26.476,30,22.023
82199,5518,25.344,28,21.607
82229,5519,27.742,30,21.643
82259,5520,28.144,30,21.514
82289,5521,25.867,30,22.219
82311,5522,20.543,22,23.583
82341,5523,29.308,30,26.315
82371,5524,27.676,30,26.935
82401,5525,26.509,30,26.659
82431,5526,27.71,30,26.532
82461,5527,29.109,30,26.795
82467,5528,4.945,6,24.755
82497,5529,28.809,30,24.862
82527,5530,28.911,30,24.939
82534,5531,5.912,7,22.943
82564,5532,27.676,30,23.657
82594,5533,28.81,30,23.607
82624,5534,29.276,30,23.767
82650,5535,21.51,26,23.267
82655,5536,3.717,5,20.867
82668,5537,11.563,13,19.113
82698,5538,28.308,30,21.449
82728,5539,25.197,30,21.088
82733,5540,3.797,5,18.577
82763,5541,29.108,30,20.896
82773,5542,8.018,10,18.93
82803,5543,29.009,30,18.95
82833,5544,28.676,30,18.89
82863,5545,28.692,30,19.608
82893,5546,25.451,30,21.782
82912,5547,16.578,19,22.283
82931,5548,17.817,19,21.234
82948,5549,15.716,17,20.286
82970,5550,19.778,22,21.884
82976,5551,4.746,6,19.448
83006,5552,29.477,30,21.594
83036,5553,28.044,30,21.498
83052,5554,14.328,16,20.063
83082,5555,27.018,30,19.895
83104,5556,20.427,22,19.393
83134,5557,26.919,30,20.427
83164,5558,27.744,30,21.42
83194,5559,29.375,30,22.786
83224,5560,27.774,30,23.585
83254,5561,27.926,30,25.903
83277,5562,20.995,23,25.055
83307,5563,26.081,30,24.859
83320,5564,12.18,13,24.644
83329,5565,8.153,9,22.757
83335,5566,4.68,6,21.183
83365,5567,29.176,30,21.408
83395,5568,29.109,30,21.545
83425,5569,29.143,30,21.522
83455,5570,25.518,30,21.296
83485,5571,26.284,30,21.132
83501,5572,14.878,16,20.52
83527,5573,24.075,26,20.319
83552,5574,22.811,25,21.383
83582,5575,28.993,30,23.467
83612,5576,28.447,30,25.843
83642,5577,29.176,30,25.843
83650,5578,6.879,8,23.62
83680,5579,28.445,30,23.551
83710,5580,28.447,30,23.843
83740,5581,29.275,30,24.143
83770,5582,28.775,30,25.532
83784,5583,12.12,14,24.337
83801,5584,15.746,17,23.63
83826,5585,20.019,25,22.733
83851,5586,20.898,25,21.978
83854,5587,1.98,3,19.258
83859,5588,3.879,5,18.958
83889,5589,26.251,30,18.739
83907,5590,16.045,18,17.499
83937,5591,29.008,30,17.472
83967,5592,28.574,30,17.452
83991,5593,18.546,24,18.095
84021,5594,28.05,30,19.325
84034,5595,11.646,13,18.488
84039,5596,3.846,5,16.783
84049,5597,8.546,10,17.439
84054,5598,4.146,5,17.466
84062,5599,6.846,8,15.525
84092,5600,24.952,30,16.416
84096,5601,2.879,4,13.803
84113,5602,15.345,17,12.48
84143,5603,28.775,30,13.503
84161,5604,16.61,18,12.359
84164,5605,1.98,3,11.392
84182,5606,16.711,18,12.679
84212,5607,26.684,30,14.493
84242,5608,28.476,30,16.926
84258,5609,14.678,16,17.709
84288,5610,28.941,30,18.108
84318,5611,28.31,30,20.651
84348,5612,26.784,30,21.795
84359,5613,9.666,11,19.884
84366,5614,5.913,7,18.814
84378,5615,10.296,12,19.646
84408,5616,27.883,30,20.763
84438,5617,28.308,30,20.925
84468,5618,28.21,30,20.899
84498,5619,29.478,30,22.379
84528,5620,28.009,30,22.286
84539,5621,9.711,11,20.426
84569,5622,27.343,30,20.482
84599,5623,29.276,30,22.443
84605,5624,4.913,6,22.343
84607,5625,1.052,2,21.418
84637,5626,29.009,30,21.531
84651,5627,12.584,14,19.958
84681,5628,27.515,30,19.889
84711,5629,28.843,30,19.826
84720,5630,7.812,9,17.806
84726,5631,5.017,6,17.336
84756,5632,28.143,30,17.416
84784,5633,26.198,28,17.109
84814,5634,29.176,30,19.535
84839,5635,23.026,25,21.732
84869,5636,28.243,30,21.656
84899,5637,28.309,30,23.228
84929,5638,28.696,30,23.346
84959,5639,29.376,30,23.4
84971,5640,10.712,12,23.69
84999,5641,26.846,28,25.873
85029,5642,25.734,30,25.632
85059,5643,28.844,30,25.896
85088,5644,26.943,29,25.673
85117,5645,26.744,29,26.045
85120,5646,2.112,3,23.432
85150,5647,27.511,30,23.352
85176,5648,24.244,26,22.907
85202,5649,24.264,26,22.395
85232,5650,28.031,30,24.127
85250,5651,16.311,18,23.074
85280,5652,25.552,30,23.056
85283,5653,1.88,3,20.359
85313,5654,28.911,30,20.556
85336,5655,20.911,23,19.973
85366,5656,28.176,30,22.579
85389,5657,21.343,23,21.962
85419,5658,25.379,30,22.076
85449,5659,28.208,30,22.47
85462,5660,11.678,13,20.835
85477,5661,13.445,15,20.548
85507,5662,26.911,30,20.684
85527,5663,17.963,20,22.293
85557,5664,24.818,30,21.883
85560,5665,1.88,3,19.98
85570,5666,8.045,10,17.967
85600,5667,28.375,30,18.67
85630,5668,28.941,30,19.026
85660,5669,28.575,30,19.063
85665,5670,3.879,5,18.283
85673,5671,6.497,8,17.588
85703,5672,28.395,30,17.737
85711,5673,7.118,8,16.652
85722,5674,9.611,11,15.132
85752,5675,26.283,30,17.572
85779,5676,24.21,27,19.188
85809,5677,28.362,30,19.187
85839,5678,27.808,30,19.074
85869,5679,25.363,30,18.753
85899,5680,28.577,30,21.223
85929,5681,28.245,30,23.397
85959,5682,24.416,30,22.999
85972,5683,11.598,13,23.447
86002,5684,24.618,30,24.948
86032,5685,28.209,30,25.141
86045,5686,11.912,13,23.911
86056,5687,9.878,11,22.062
86086,5688,28.01,30,22.082
86099,5689,10.682,13,20.614
86129,5690,27.277,30,20.484
86159,5691,29.41,30,20.601
86189,5692,24.383,30,20.598
86219,5693,28.173,30,22.255
86249,5694,25.896,30,22.383
86279,5695,29.243,30,22.486
86309,5696,29.075,30,24.203
86327,5697,15.83,18,24.798
86347,5698,17.412,20,23.738
86358,5699,9.612,11,23.631
86380,5700,20.542,22,22.958
86410,5701,27.976,30,22.814
86425,5702,13.145,15,21.69
86455,5703,25.778,30,21.451
86479,5704,21.197,24,20.981
86509,5705,26.817,30,20.738
86515,5706,4.778,6,18.309
86545,5707,28.943,30,19.62
86575,5708,26.717,30,20.551
86589,5709,12.646,14,20.854
86619,5710,28.813,30,21.681
86649,5711,25.619,30,21.445
86679,5712,29.143,30,23.045
86709,5713,28.376,30,23.305
86719,5714,8.645,10,22.05
86749,5715,28.076,30,22.176
86779,5716,28.31,30,24.529
86789,5717,8.668,10,22.501
86792,5718,2.118,3,20.041
86822,5719,28.679,30,21.645
86852,5720,23.253,30,21.089
86882,5721,29.044,30,21.431
86912,5722,29.142,30,21.431
86942,5723,26.952,30,21.289
86970,5724,24.943,28,22.919
86973,5725,1.98,3,20.309
86986,5726,11.311,13,18.609
87016,5727,28.477,30,20.59
87037,5728,19.779,21,22.356
87048,5729,9.945,11,20.483
87078,5730,26.745,30,20.832
87083,5731,4.013,5,18.329
87111,5732,25.717,28,17.986
87133,5733,19.776,22,17.269
87163,5734,28.448,30,17.619
87193,5735,28.408,30,20.262
87199,5736,5.048,6,19.636
87228,5737,27.144,29,19.502
87233,5738,3.979,5,17.922
87255,5739,18.245,22,18.752
87285,5740,26.551,30,18.733
87315,5741,28.211,30,21.153
87345,5742,26.552,30,21.236
87375,5743,28.595,30,22.118
87405,5744,28.282,30,22.101
87423,5745,16.246,18,20.885
87431,5746,6.934,8,21.074
87452,5747,19.946,21,20.354
87482,5748,28.109,30,22.767
87512,5749,28.909,30,23.833
87542,5750,28.548,30,24.033
87551,5751,6.919,9,21.904
87553,5752,1.28,2,19.377
87560,5753,5.913,7,17.108
87575,5754,13.863,15,15.667
87591,5755,13.481,16,15.39
87621,5756,28.641,30,17.561
87635,5757,10.22,14,16.588
87637,5758,1.28,2,13.905
87667,5759,28.36,30,13.85
87697,5760,29.042,30,13.9
87727,5761,28.976,30,16.105
87757,5762,28.779,30,18.855
87787,5763,25.652,30,20.829
87795,5764,6.945,8,20.138
87825,5765,28.775,30,21.667
87839,5766,12.677,14,20.071
87848,5767,7.913,9,19.84
87878,5768,28.561,30,22.568
87908,5769,25.452,30,22.277
87938,5770,24.685,30,21.842
87968,5771,29.242,30,21.868
87998,5772,27.676,30,21.758
88028,5773,27.212,30,21.914
88058,5774,28.275,30,24.047
88088,5775,29.109,30,24.08
88117,5776,26.742,29,25.487
88147,5777,28.277,30,27.523
88177,5778,28.473,30,27.514
88207,5779,29.243,30,27.893
88237,5780,28.21,30,28.246
88267,5781,28.843,30,28.206
88285,5782,15.11,18,26.949
88311,5783,23.612,26,26.589
88341,5784,28.943,30,26.656
88371,5785,27.975,30,26.543
88373,5786,1.052,2,23.974
88403,5787,29.208,30,24.067
88433,5788,29.042,30,24.124
88449,5789,14.667,16,22.666
88451,5790,1.153,2,19.96
88473,5791,19.912,22,19.067
88495,5792,19.476,22,19.504
88525,5793,28.776,30,20.02
88555,5794,26.212,30,19.747
88585,5795,26.517,30,19.601
88596,5796,9.612,11,20.457
88601,5797,4.279,5,17.965
88606,5798,3.813,5,15.442
88622,5799,14.478,16,15.423
88652,5800,27.246,30,18.032
88682,5801,27.764,30,18.817
88712,5802,28.761,30,19.746
88742,5803,28.198,30,19.688
88772,5804,29.309,30,19.998
88802,5805,28.743,30,20.22
88832,5806,29.476,30,22.207
88862,5807,29.309,30,24.71
88892,5808,27.731,30,27.102
88922,5809,28.509,30,28.505
88952,5810,29.677,30,28.748
88982,5811,25.019,30,28.473
89012,5812,26.045,30,28.202
89042,5813,28.508,30,28.233
89072,5814,28.91,30,28.193
89095,5815,20.962,23,27.415
89113,5816,15.495,18,26.017
89143,5817,25.917,30,25.677
89166,5818,21.511,23,25.055
89189,5819,21.009,23,24.305
89219,5820,28.01,30,24.139
89249,5821,28.075,30,24.444
89269,5822,18.178,20,23.658
89288,5823,17.01,19,22.508
89299,5824,9.296,11,20.546
89316,5825,14.911,17,19.941
89346,5826,27.733,30,21.165
89376,5827,28.575,30,21.431
89406,5828,29.108,30,22.191
89436,5829,28.509,30,22.941
89466,5830,27.194,30,22.859
89496,5831,26.316,30,22.683
89516,5832,16.495,20,22.515
89524,5833,6.812,8,21.495
89554,5834,29.243,30,23.49
89567,5835,11.082,13,23.107
89597,5836,28.644,30,23.198
89602,5837,3.813,5,20.722
89620,5838,16.41,18,19.452
89650,5839,28.376,30,19.439
89671,5840,19.577,21,18.677
89701,5841,26.418,30,18.687
89731,5842,27.997,30,19.837
89740,5843,7.912,9,19.947
89770,5844,28.943,30,19.917
89790,5845,18.596,20,20.668
89820,5846,27.877,30,20.592
89850,5847,29.408,30,23.151
89865,5848,13.678,15,22.878
89884,5849,16.945,19,21.735
89914,5850,29.477,30,22.725
89944,5851,28.843,30,22.967
89974,5852,26.683,30,22.836
89991,5853,15.163,17,23.561
90009,5854,15.618,18,22.229
90020,5855,9.364,11,21.306
90050,5856,27.785,30,21.296
90052,5857,1.052,2,18.461
90082,5858,28.842,30,19.977
90112,5859,26.741,30,20.957
90142,5860,27.412,30,20.75
90172,5861,26.877,30,20.554
90202,5862,25.846,30,20.47
90232,5863,27.317,30,21.685
90250,5864,15.552,18,21.679
90259,5865,6.65,9,21.408
90283,5866,22.198,24,20.849
90313,5867,28.842,30,23.628
90316,5868,2.013,3,20.945
90346,5869,28.808,30,21.152
90359,5870,11.585,13,19.569
90389,5871,27.109,30,19.592
90419,5872,27.648,30,19.772
90449,5873,26.567,30,19.697
90479,5874,28.841,30,21.026
90498,5875,15.518,19,21.913
90515,5876,15.031,17,21.196
90545,5877,24.918,30,20.804
90567,5878,19.944,22,22.597
90585,5879,13.851,18,21.101
90615,5880,29.375,30,22.88
90645,5881,26.45,30,22.814
90675,5882,28.91,30,22.941
90705,5883,25.443,30,22.828
90735,5884,25.777,30,22.522
90765,5885,27.851,30,23.755
90795,5886,28.276,30,25.079
90825,5887,29.142,30,25.502
90850,5888,22.197,25,25.727
90880,5889,26.312,30,26.973
90910,5890,28.776,30,26.913
90915,5891,3.913,5,24.66
90945,5892,27.351,30,24.504
90975,5893,28.51,30,24.81
91005,5894,28.442,30,25.077
91022,5895,14.961,17,23.788
91052,5896,24.219,30,23.382
91082,5897,28.875,30,23.355
91100,5898,15.95,18,22.731
91130,5899,28.476,30,22.947
91137,5900,6.179,7,20.687
91157,5901,18.148,20,22.111
91187,5902,28.844,30,22.26
91217,5903,27.469,30,22.156
91247,5904,28.1,30,22.122
91277,5905,28.842,30,23.51
91305,5906,26.144,28,23.703
91335,5907,28.81,30,23.696
91365,5908,28.709,30,24.972
91395,5909,28.645,30,24.989
91425,5910,27.763,30,27.147
91455,5911,29.442,30,28.277
91485,5912,28.742,30,28.267
91515,5913,27.573,30,28.277
91545,5914,28.131,30,28.28
91575,5915,25.918,30,27.988
91605,5916,26.483,30,28.022
91635,5917,29.309,30,28.072
91656,5918,18.717,21,27.072
91673,5919,15.229,17,25.731
91703,5920,28.743,30,25.829
91713,5921,8.564,10,23.741
91743,5922,28.943,30,23.761
91752,5923,7.066,9,21.71
91782,5924,28.143,30,21.711
91812,5925,28.342,30,21.954
91820,5926,6.612,8,19.967
91843,5927,20.277,23,19.063
91873,5928,28.05,30,19.997
91887,5929,11.864,14,19.66
91908,5930,16.319,21,18.418
91938,5931,27.276,30,20.289
91968,5932,28.842,30,20.279
91982,5933,12.362,14,20.809
91991,5934,7.979,9,18.792
92021,5935,29.209,30,18.879
92051,5936,28.341,30,21.052
92059,5937,6.612,8,19.685
92081,5938,20.262,22,18.907
92111,5939,28.844,30,20.605
92141,5940,28.377,30,21.81
92171,5941,28.284,30,21.911
92178,5942,6.178,7,19.645
92208,5943,28.71,30,21.28
92238,5944,28.509,30,23.333
92268,5945,28.509,30,23.263
92289,5946,19.613,21,22.39
92319,5947,25.118,30,24.24
92347,5948,25.848,28,24.799
92377,5949,28.743,30,24.789
92401,5950,21.861,24,24.137
92431,5951,28.174,30,24.126
92461,5952,26.718,30,26.18
92491,5953,28.909,30,26.2
92518,5954,23.943,27,25.744
92548,5955,29.278,30,25.82
92578,5956,28.876,30,26.747
92590,5957,10.948,12,25.33
92605,5958,13.08,15,24.053
92635,5959,29.11,30,24.09
92638,5960,2.085,3,22.112
92666,5961,25.184,28,21.813
92696,5962,23.352,30,21.476
92726,5963,26.399,30,21.225
92756,5964,26.977,30,21.529
92773,5965,14.179,17,20.019
92779,5966,4.679,6,17.599
92788,5967,7.984,9,17.303
92818,5968,28.109,30,18.806
92821,5969,2.013,3,16.096
92851,5970,27.984,30,18.686
92881,5971,27.115,30,18.879
92911,5972,29.276,30,19.471
92927,5973,14.845,16,18.316
92957,5974,28.977,30,18.516
92969,5975,10.312,12,18.129
92999,5976,29.041,30,20.566
93010,5977,9.415,11,20.709
93038,5978,25.976,28,20.495
93068,5979,28.365,30,23.131
93087,5980,17.913,19,22.124
93093,5981,4.917,6,19.904
93097,5982,3.046,4,17.281
93109,5983,11.051,12,16.901
93131,5984,18.829,22,15.887
93156,5985,19.18,25,16.773
93164,5986,7.111,8,14.58
93194,5987,24.033,30,16.042
93224,5988,28.243,30,16.269
93254,5989,29.208,30,16.353
93284,5990,29.377,30,17.5
93293,5991,7.612,9,17.769
93309,5992,13.8,16,18.844
93339,5993,26.418,30,20.381
93369,5994,29.441,30,21.442
93399,5995,28.428,30,22.367
93429,5996,28.842,30,24.54
93459,5997,27.412,30,24.878
93489,5998,28.593,30,24.913
93519,5999,28.075,30,24.8
93549,6000,28.175,30,24.68
93563,6001,12.912,14,25.21
93593,6002,28.841,30,26.714
93615,6003,19.812,22,26.053
93645,6004,25.085,30,25.618
93675,6005,28.374,30,25.612
93705,6006,26.894,30,25.417
93713,6007,6.979,8,23.374
93735,6008,20.276,22,22.542
93765,6009,26.044,30,22.339
93795,6010,28.909,30,22.413
93808,6011,10.665,13,22.188
93838,6012,28.043,30,22.108
93868,6013,28.775,30,23.004
93893,6014,22.262,25,22.722
93907,6015,11.545,14,21.039
93937,6016,28.977,30,21.248
93954,6017,16.01,17,22.151
93984,6018,28.276,30,22.951
94014,6019,28.859,30,23.232
94030,6020,14.311,16,21.772
94056,6021,24.344,26,23.14
94061,6022,4.013,5,20.737
94091,6023,28.976,30,20.757
94104,6024,11.217,13,19.653
94117,6025,11.945,13,19.693
94147,6026,29.008,30,19.696
94150,6027,1.88,3,18.283
94154,6028,2.88,4,15.743
94184,6029,25.716,30,15.429
94214,6030,29.043,30,16.902
94244,6031,27.416,30,17.209
94274,6032,29.544,30,19.762
94304,6033,28.809,30,19.746
94326,6034,19.711,22,20.595
94341,6035,13.476,15,20.748
94371,6036,28.196,30,20.667
94401,6037,29.745,30,23.454
94431,6038,26.594,30,25.825
94456,6039,23.344,25,25.588
94464,6040,6.946,8,23.378
94470,6041,4.913,6,21.128
94500,6042,29.11,30,21.084
94530,6043,28.627,30,21.066
94539,6044,7.263,9,19.821
94569,6045,28.61,30,21.335
94586,6046,15.116,17,20.027
94616,6047,28.776,30,19.93
94646,6048,27.285,30,19.999
94676,6049,27.941,30,20.459
94706,6050,28.409,30,22.605
94725,6051,16.811,19,23.795
94755,6052,28.708,30,23.755
94777,6053,20.044,22,22.896
94807,6054,28.743,30,25.044
94837,6055,29.242,30,25.107
94867,6056,28.043,30,26.4
94897,6057,29.245,30,26.447
94915,6058,16.611,18,25.38
94945,6059,28.209,30,25.406
94975,6060,29.645,30,25.53
95005,6061,24.376,30,26.287
95012,6062,5.58,7,23.974
95042,6063,27.794,30,24.749
95072,6064,27.959,30,24.67
95102,6065,27.677,30,24.514
95110,6066,6.913,8,22.401
95114,6067,2.979,4,19.774
95142,6068,24.048,28,20.518
95163,6069,19.544,21,19.651
95193,6070,24.775,30,19.164
95212,6071,17.444,19,18.471
95242,6072,28.975,30,20.811
95265,6073,20.898,23,20.121
95270,6074,3.846,5,17.71
95292,6075,18.369,22,16.779
95309,6076,15.41,17,17.629
95339,6077,25.852,30,19.916
95369,6078,27.533,30,20.265
95399,6079,28.908,30,21.201
95410,6080,9.579,11,19.681
95440,6081,24.753,30,20.412
95470,6082,29.059,30,20.421
95490,6083,18.144,20,20.145
95498,6084,6.678,8,20.429
95528,6085,29.845,30,21.576
95534,6086,5.313,6,20.566
95561,6087,22.011,27,20.182
95591,6088,26.517,30,20.081
95595,6089,2.846,4,17.475
95604,6090,7.63,9,17.28
95634,6091,28.609,30,17.665
95646,6092,10.119,12,15.771
95664,6093,16.244,18,15.581
95683,6094,17.444,19,16.658
95713,6095,28.893,30,16.563
95729,6096,14.544,16,17.486
95759,6097,28.092,30,18.094
95773,6098,12.346,14,16.677
95803,6099,29.043,30,19.296
95833,6100,29.343,30,21.468
95863,6101,29.543,30,21.561
95893,6102,27.716,30,23.321
95901,6103,6.745,8,22.371
95931,6104,29.311,30,23.558
95942,6105,9.811,11,21.649
95956,6106,12.55,14,21.45
95986,6107,27.41,30,21.382
96016,6108,29.144,30,23.062
96035,6109,17.416,19,21.899
96043,6110,7.013,8,19.666
96073,6111,28.743,30,19.586
96088,6112,13.612,15,18.176
96098,6113,8.733,10,18.374
96112,6114,12.745,14,16.718
96142,6115,29.34,30,18.67
96172,6116,25.646,30,19.98
96202,6117,29.476,30,20.187
96232,6118,28.875,30,20.16
96247,6119,11.779,15,19.596
96263,6120,14.645,16,20.359
96293,6121,29.177,30,20.403
96323,6122,24.485,30,21.49
96353,6123,28.342,30,23.451
96383,6124,28.109,30,24.987
96413,6125,25.977,30,24.651
96443,6126,29.427,30,25.029
96455,6127,10.512,12,23.133
96485,6128,27.431,30,22.988
96515,6129,26.012,30,24.412
96534,6130,17.176,19,24.665
96536,6131,1.28,2,21.875
96566,6132,29.107,30,22.337
96592,6133,24.21,26,21.924
96622,6134,25.744,30,21.688
96641,6135,18.017,19,20.892
96671,6136,28.113,30,20.76
96691,6137,17.483,20,21.457
96707,6138,13.712,16,20.086
96710,6139,2.085,3,17.693
96740,6140,23.719,30,18.347
96760,6141,16.847,20,19.904
96790,6142,29.408,30,19.934
96820,6143,28.976,30,20.41
96850,6144,29.175,30,20.754
96880,6145,27.883,30,21.74
96910,6146,28.88,30,21.817
96913,6147,1.88,3,20.256
96943,6148,28.227,30,21.708
96973,6149,22.701,30,23.77
97003,6150,28.51,30,24.249
97033,6151,29.176,30,25.482
97063,6152,27.976,30,25.338
97075,6153,11.153,12,23.556
97089,6154,12.162,14,21.855
97119,6155,29.31,30,21.998
97149,6156,28.561,30,21.966
97155,6157,4.864,6,22.264
97178,6158,19.044,23,21.346
97208,6159,28.375,30,21.913
97238,6160,27.05,30,21.767
97251,6161,11.08,13,19.958
97281,6162,24.419,30,19.602
97311,6163,28.343,30,21.321
97314,6164,2.047,3,20.309
97322,6165,7.086,8,18.087
97352,6166,27.277,30,17.958
97373,6167,19.477,21,19.42
97403,6168,29.144,30,20.43
97415,6169,10.8,12,18.672
97445,6170,26.751,30,18.642
97475,6171,25.332,30,20.068
97505,6172,28.484,30,20.474
97535,6173,28.809,30,20.521
